lat,lon,lookup_elevation_m
43.561,-89.808,267.74
43.561,-85.548,254.03
43.565,-100.742,652.63
43.57,-124.203,6.61
43.573,-96.594,403.11
43.574,-71.355,155.67
43.58,-90.638,255.08
43.581,-124.185,12.55
43.587,-97.181,449.03
43.59,-123.835,165.19
43.592,-83.66,177.25
43.598,-123.848,135.08
43.6,-85.267,295.41
43.601,-124.176,50.48
43.604,-88.173,313.97
43.608,-80.246,353
43.613,-85.813,285.36
43.613,-80.148,361
43.624,-93.289,374.75
43.627,-85.899,246.12
43.629,-83.78,177.4
43.631,-90.973,291.62
43.637,-93.309,384.3
43.637,-72.401,194.81
43.639,-85.69,303.69
43.64,-92.212,314.58
43.64,-91.578,266.62
43.641,-93.731,358.46
43.641,-89.802,258.33
43.644,-88.754,274.32
43.659,-90.22,292.68
43.659,-73.231,132.63
43.662,-88.165,320.13
43.662,-86.494,183.6
43.663,-124.194,58.94
43.664,-124.202,9.39
43.664,-84.949,265.85
43.665,-122.807,331.52
43.667,-83.908,178.55
43.669,-85.89,248.7
43.67,-122.431,486.78
43.67,-80.721,407
43.672,-85.822,284.37
43.672,-80.445,369
43.673,-87.718,179.54
43.674,-124.192,2.58
43.675,-124.184,16.14
43.677,-94.666,377.58
43.687,-91.273,194.48
43.688,-96.52,426.69
43.692,-73.217,177.26
43.696,-123.065,244.25
43.696,-85.616,324.5
43.698,-90.575,377.17
43.7,-123.056,247.54
43.702,-97.184,451.01
43.702,-75.462,401.54
43.705,-86.357,200.51
43.706,-122.742,379.81
43.71,-84.397,196.45
43.711,-92.54,401.04
43.715,-95.236,430.77
43.718,-91.976,253.84
43.718,-81.632,259
43.72,-96.502,451.55
43.72,-72.261,153.04
43.723,-85.904,256.69
43.725,-79.957,328.61
43.729,-95.065,440
43.729,-90.268,286.66
43.733,-72.614,410.02
43.735,-98.026,392.82
43.735,-83.95,177.3
43.736,-79.635,167.92
43.737,-83.463,178.9
43.748,-86.12,272.9
43.748,-73.793,251.24
43.758,-85.901,258.27
43.763,-85.896,280.29
43.765,-76.196,87.99
43.765,-65.338,4
43.766,-91.572,207.03
43.766,-88.428,237.79
43.767,-85.362,311.89
43.771,-122.939,271.63
43.771,-85.889,271.91
43.772,-82.622,180.48
43.773,-85.813,271.3
43.781,-116.934,682
43.783,-86.44,179.09
43.784,-91.834,232.7
43.785,-122.956,239.14
43.788,-123.818,25.87
43.789,-73.488,124.22
43.792,-95.493,441.97
43.793,-123.777,59.05
43.796,-124.149,12.92
43.796,-94.735,367.74
43.8,-124.147,13.55
43.801,-84.719,246.13
43.804,-85.156,320.86
43.804,-81.715,205
43.804,-70.113,5.51
43.807,-122.566,289.78
43.809,-95.503,438.35
43.815,-122.596,309.95
43.818,-99.329,417.47
43.819,-96.707,450.93
43.825,-94.432,336.48
43.828,-81.466,291
43.829,-99.344,421.27
43.83,-84.771,251.12
43.838,-73.571,406.66
43.842,-88.966,243.79
43.845,-71.225,146.83
43.845,-64.92,45
43.849,-88.048,276.16
43.849,-85.437,294.83
43.853,-83.923,176.54
43.856,-82.656,182.37
43.859,-124.145,23.75
43.859,-95.119,410.51
43.864,-95.459,432.69
43.867,-85.19,329.92
43.87,-78.78,76.68
43.871,-85.92,225.5
43.871,-71.63,201.09
43.873,-84.506,221.37
43.874,-94.001,316.45
43.876,-124.144,9.35
43.88,-124.142,7.35
43.882,-90.159,268.2
43.884,-124.12,6.53
43.885,-85.516,313.83
43.885,-73.679,260.46
43.888,-85.94,225.5
43.897,-76.114,105.4
43.899,-91.115,210.28
43.9,-77.26,80
43.9,-70.179,78.11
43.901,-122.614,417.86
43.905,-123.568,132.72
43.906,-73.072,174.58
43.907,-85.078,317.5
43.908,-85.82,257.42
43.909,-89.94,271.86
43.909,-86.426,245.22
43.911,-86.156,193.94
43.914,-85.825,259.15
43.915,-88.329,229.28
43.916,-90.174,272.77
43.924,-85.103,312.09
43.928,-124.106,15.43
43.93,-66.006,29
43.935,-86.451,192.6
43.935,-79.82,279.48
43.939,-91.409,387.07
43.941,-90.319,290.36
43.942,-71.509,434.31
43.942,-70.546,105.31
43.944,-94.939,393.86
43.944,-86.279,183.89
43.944,-82.709,177.89
43.946,-90.008,271.23
43.947,-83.272,179.28
43.948,-85.996,239.34
43.954,-71.214,225.93
43.962,-122.609,276.23
43.963,-94.804,362.9
43.964,-122.616,312.22
43.967,-124.106,4.57
43.973,-122.664,265.54
43.973,-122.546,322.12
43.974,-94.64,331.53
43.975,-86.459,181.87
43.976,-122.517,351.96
43.977,-84.49,231.68
43.98,-88.949,231.31
43.98,-83.213,180.66
43.987,-123.66,93.32
43.991,-94.51,318.49
43.994,-92.312,368.35
43.995,-77.714,81
43.995,-71.636,357.3
43.996,-83.127,182.18
43.998,-71.371,378.95
43.998,-71.334,378.5
44.001,-89.812,288.11
44.003,-71.232,258.22
44.007,-83.051,180.4
44.007,-71.245,272.74
44.02,-79.81,260
44.021,-123.806,35.83
44.021,-82.795,181.2
44.025,-73.425,44.53
44.026,-76.221,82.34
44.028,-91.481,214.47
44.028,-90.705,264.06
44.029,-85.333,386.64
44.031,-84.807,353.24
44.033,-86.505,178.86
44.035,-99.44,423
44.035,-75.75,199.42
44.036,-85.725,291.51
44.036,-70.982,124.96
44.041,-94.422,299.9
44.043,-73.678,295.42
44.047,-124.131,11.73
44.05,-83.688,178.91
44.05,-70.68,81.35
44.054,-124.108,18.51
44.055,-73.411,50.56
44.056,-98.279,398.17
44.061,-85.852,261
44.063,-92.043,247.43
44.064,-71.594,351.59
44.069,-124.102,32.1
44.071,-85.383,386.28
44.075,-91.675,198.84
44.075,-71.794,395.83
44.083,-95.384,406.74
44.084,-92.652,319.64
44.092,-94.11,271.65
44.092,-93.064,388.64
44.098,-99.704,436.73
44.102,-123.938,43.86
44.102,-88.322,273.55
44.111,-123.051,125.97
44.116,-123.313,115.88
44.116,-92.173,324.17
44.117,-85.685,284.11
44.118,-94.55,314.05
44.118,-86.423,189.9
44.12,-89.956,283.2
44.128,-89.498,333.62
44.132,-85.997,229.61
44.132,-85.696,275.28
44.135,-84.569,330.69
44.139,-73.579,318.57
44.142,-84.57,327.07
44.146,-79.899,225
44.148,-86.031,224.9
44.15,-90.522,310.15
44.152,-91.748,198.44
44.154,-89.985,285.03
44.154,-88.292,295.03
44.158,-124.116,16.8
44.159,-94.087,257.28
44.159,-85.15,355.92
44.163,-122.276,346.01
44.163,-76.265,78.94
44.167,-85.937,256.01
44.168,-92.54,295.94
44.171,-97.724,430.89
44.172,-99.717,436.73
44.173,-91.839,209.61
44.176,-122.174,407.26
44.177,-97.706,437.96
44.18,-85.657,331.52
44.181,-73.358,36.76
44.183,-80.796,358
44.184,-93.789,325.43
44.186,-124.11,18.52
44.196,-86.009,227.9
44.202,-85.798,249.24
44.203,-122.264,438.04
44.203,-85.934,239.91
44.204,-76.197,80.5
44.205,-95.13,316.11
44.209,-95.498,388.96
44.209,-92.481,282.42
44.212,-90.615,288.66
44.212,-87.515,179.83
44.218,-85.007,350.88
44.22,-93.538,318.18
44.23,-69.047,57.99
44.232,-64.424,2
44.233,-85.504,393.38
44.236,-85.453,392.91
44.237,-94.974,309.27
44.238,-123.5,248.13
44.24,-123.495,244.45
44.241,-68.306,11.5
44.246,-95.605,407.47
44.246,-95.275,321.98
44.246,-72.254,340.97
44.252,-86.298,178.35
44.255,-83.443,176.89
44.258,-86.08,219.46
44.26,-85.88,222.28
44.263,-95.746,423.93
44.265,-71.501,449.59
44.265,-71.013,177.51
44.268,-71.022,213.1
44.269,-71.021,206.91
44.277,-73.221,134.63
44.278,-83.492,177.5
44.279,-75.995,81.24
44.28,-72.273,336.07
44.281,-124.1,48.81
44.283,-86.314,197.15
44.285,-90.83,259.21
44.286,-78.168,207
44.288,-72.269,347.05
44.29,-77.79,180
44.295,-94.46,296.64
44.297,-91.458,228.67
44.298,-91.227,258.61
44.3,-92.675,294.32
44.3,-81.58,191
44.304,-90.506,294.94
44.305,-71.065,351.44
44.306,-71.063,345.46
44.31,-94.728,308.71
44.31,-70.824,255.47
44.313,-68.214,57.12
44.316,-76.019,78.65
44.322,-93.952,231.08
44.323,-89.217,284.35
44.324,-75.93,90.31
44.328,-85.284,384.98
44.329,-123.499,223.09
44.33,-79.32,222
44.33,-75.997,82.89
44.331,-85.209,380.38
44.333,-85.375,386
44.333,-71.219,382.72
44.339,-85.224,379.79
44.34,-92.076,223.79
44.342,-93.108,354.63
44.342,-78.538,251
44.343,-123.687,67.92
44.343,-100.278,434.96
44.343,-83.664,242.49
44.347,-81.31,240
44.35,-73.861,422.26
44.352,-100.367,433.33
44.352,-79.973,217
44.352,-70.984,261.57
44.355,-91.933,206.23
44.355,-85.253,382.89
44.357,-91.414,237.05
44.357,-85.243,385.15
44.359,-100.345,437.14
44.359,-85.81,262.22
44.36,-84.857,347.77
44.366,-124.091,12.69
44.366,-98.198,376.37
44.366,-89.757,309.56
44.366,-89.736,310.55
44.369,-98.193,377.14
44.37,-86.018,225.29
44.371,-123.835,27.12
44.371,-91.32,247.16
44.377,-75.855,73.87
44.379,-81.523,178
44.382,-124.089,5.32
44.382,-85.786,252.52
44.385,-92.038,205.52
44.39,-72.768,231.37
44.393,-90.129,307.35
44.394,-90.992,287.61
44.398,-122.473,263.9
44.398,-84.028,268.07
44.398,-69.348,163.61
44.4,-122.337,378.8
44.4,-71.231,301.47
44.401,-84.775,347.89
44.403,-122.3,410.61
44.403,-83.826,256.63
44.404,-73.503,269.37
44.405,-65.249,100
44.407,-122.569,216.02
44.407,-84.257,385.86
44.412,-85.395,336.3
44.415,-81.455,182
44.417,-90.709,270.34
44.418,-90.725,271.17
44.421,-90.671,271.13
44.423,-100.388,437.79
44.423,-84.678,353.58
44.424,-86.147,235.94
44.426,-90.724,273.87
44.427,-122.608,201.13
44.429,-90.371,307.66
44.433,-100.39,438.63
44.434,-83.62,251.16
44.438,-85.993,234.12
44.442,-83.481,199.83
44.447,-90.842,283.97
44.452,-94.729,281.18
44.456,-68.298,29.86
44.461,-83.773,263.42
44.462,-78.131,229
44.463,-94.995,317.44
44.463,-94.789,246.81
44.463,-94.511,311.2
44.47,-77.735,184
44.471,-92.291,208.01
44.471,-89.33,347.82
44.471,-83.372,185.7
44.481,-92.263,206.1
44.482,-85.321,309.33
44.484,-122.506,371.91
44.485,-67.859,11.95
44.492,-122.819,118.97
44.492,-85.528,273.42
44.492,-85.417,285.28
44.492,-73.234,48.08
44.494,-73.824,429.22
44.496,-74.922,292.62
44.502,-76.041,90.01
44.505,-81.335,184
44.51,-84.142,399.96
44.512,-84.763,355.83
44.513,-92.949,264.46
44.515,-90.139,329.2
44.518,-94.885,253.54
44.522,-93.907,252.6
44.523,-98.994,477.36
44.527,-90.81,323.97
44.533,-92.346,321.36
44.536,-123.368,80.72
44.538,-122.892,106.53
44.538,-80.357,179
44.544,-123.722,65.5
44.545,-80.938,184
44.545,-76.773,171.75
44.548,-95.125,310.53
44.554,-84.148,355.07
44.557,-91.381,270.66
44.559,-92.31,205.35
44.559,-75.677,98.23
44.563,-85.363,313.95
44.563,-83.599,234.96
44.566,-64.218,19
44.567,-120.152,850.86
44.568,-123.316,87.46
44.568,-73.423,30.16
44.57,-79.328,222
44.572,-91.668,250.06
44.574,-83.803,253.47
44.575,-94.975,312.85
44.578,-84.064,359.28
44.579,-90.719,301.88
44.579,-89.5,341.35
44.579,-80.946,179
44.58,-95.055,265.87
44.58,-92.456,206.16
44.583,-65.445,174
44.587,-79.359,223
44.592,-85.848,251.27
44.601,-83.765,291.58
44.602,-92.028,231.98
44.602,-80.568,180
44.603,-89.344,349.09
44.604,-124.064,6.76
44.605,-84.464,333.65
44.606,-79.478,278
44.607,-76.129,94.87
44.613,-84.992,329.16
44.616,-73.616,210.73
44.621,-124.049,5.43
44.621,-83.847,261.07
44.623,-85.759,262.65
44.63,-75.477,85.28
44.633,-84.58,353.82
44.634,-84.776,351.17
44.634,-78.875,278
44.635,-121.127,683.02
44.636,-71.646,409.16
44.637,-87.796,211.61
44.638,-91.947,226.01
44.646,-85.979,199.04
44.647,-93.718,227.04
44.649,-83.293,178.8
44.652,-85.447,249.85
44.653,-85.457,249.54
44.656,-84.816,346.73
44.657,-84.138,301.53
44.658,-95.232,262.22
44.658,-85.946,210.65
44.66,-66.805,17.41
44.663,-84.647,337.82
44.663,-84.146,296.17
44.665,-84.625,338.9
44.671,-84.419,320.19
44.673,-85.522,254.27
44.673,-85.402,258.69
44.675,-90.804,319.78
44.675,-84.296,304.84
44.675,-84.272,302.53
44.678,-89.697,347
44.678,-83.597,256.16
44.68,-81.25,199
44.681,-70.448,217.25
44.683,-85.799,260.69
44.686,-95.809,326.08
44.686,-85.802,259.91
44.688,-73.295,47.53
44.69,-93.387,289.82
44.691,-63.309,15
44.692,-92.219,314.69
44.694,-96.299,405.67
44.695,-84.847,346.98
44.696,-95.521,321.65
44.698,-91.012,299.2
44.704,-71.05,385.52
44.705,-96.279,376.1
44.712,-85.862,254.73
44.716,-86.117,186.01
44.716,-85.324,297.87
44.72,-72.511,381.89
44.725,-73.426,30.46
44.729,-124.058,3.51
44.731,-95.435,267.77
44.733,-90.851,307.36
44.735,-84.67,361.15
44.736,-95.419,269.08
44.738,-98.507,402.25
44.738,-91.168,282.33
44.738,-71.144,371.48
44.746,-85.551,180.05
44.749,-85.151,317.8
44.75,-84.839,347.56
44.752,-84.239,361.65
44.755,-89.858,360.05
44.756,-122.512,233.51
44.759,-94.161,302.15
44.761,-84.84,349.66
44.772,-73.205,39.35
44.773,-93.187,300.73
44.773,-83.904,289.78
44.774,-76.727,209.11
44.776,-95.007,327.37
44.778,-85.939,261.18
44.781,-90.604,341.39
44.781,-88.593,248.89
44.782,-122.609,192.83
44.782,-84.374,357.67
44.782,-76.237,137.61
44.784,-84.588,366.86
44.786,-94.377,319.87
44.788,-86.003,285.5
44.793,-90.757,319.3
44.796,-84.973,373.86
44.796,-71.857,358.32
44.797,-95.806,333.3
44.799,-122.455,290.38
44.802,-95.541,270.93
44.802,-92.798,264.82
44.807,-94.566,325.78
44.81,-88.454,244.86
44.811,-93.945,295.17
44.817,-85.387,195.68
44.822,-84.479,357.22
44.823,-88.489,244.79
44.832,-76.575,180.08
44.833,-75.317,83.8
44.845,-80.003,236
44.848,-92.791,295.85
44.854,-67.153,19.85
44.857,-84.28,376.05
44.864,-92.609,282.04
44.864,-87.415,192.73
44.865,-84.696,382.63
44.866,-122.651,410.78
44.867,-93.687,295.48
44.869,-65.318,208
44.87,-92.25,295.96
44.875,-66.927,9.34
44.877,-92.24,316.35
44.878,-63.602,31
44.879,-98.53,395.4
44.879,-92.237,333.15
44.882,-67.132,6.48
44.883,-75.209,75.3
44.884,-98.358,385.96
44.89,-87.885,178.22
44.892,-94.387,315.8
44.892,-75.14,74.33
44.899,-86.02,180.04
44.899,-77.213,285
44.901,-79.769,206
44.902,-95.465,312.38
44.921,-83.413,177.9
44.925,-78.072,354
44.926,-96.056,317.61
44.927,-84.192,281.99
44.93,-83.793,242
44.932,-84.187,277.3
44.933,-84.689,393.12
44.933,-63.312,70
44.935,-96.045,321.65
44.942,-84.388,380.03
44.945,-84.38,384.29
44.946,-90.56,376.73
44.946,-75.071,75.88
44.947,-72.21,207.88
44.948,-91.395,278.68
44.951,-95.728,282.65
44.953,-90.432,418.14
44.953,-68.282,93.58
44.958,-89.65,368.68
44.958,-72.873,146.4
44.963,-87.781,178.18
44.963,-75.014,74.88
44.966,-84.7,387.49
44.968,-91.3,286.57
44.971,-124.012,15.78
44.976,-94.419,332.13
44.977,-85.188,193.43
44.981,-92.897,277.64
44.986,-74.87,79.43
44.987,-94.98,340.11
44.989,-81.246,189
44.989,-74.995,76.88
44.989,-74.963,76.88
44.992,-122.062,490.95
44.997,-74.947,79.88
45.003,-92.166,355.59
45.006,-89.338,424.09
45.01,-94.915,338.4
45.01,-74.903,75.89
45.014,-92.691,241.88
45.014,-63.961,39
45.017,-85.029,226.35
45.019,-83.558,210.8
45.02,-95.888,287.38
45.029,-93.635,294.39
45.033,-90.076,430
45.035,-85.065,200.46
45.045,-84.408,321.33
45.049,-94.246,320.23
45.059,-87.75,185.32
45.06,-71.302,430.84
45.061,-83.902,232.66
45.061,-75.672,90
45.069,-85.26,185.47
45.077,-90.322,443.9
45.089,-84.161,274.25
45.09,-87.639,185.72
45.092,-90.96,354.61
45.094,-74.529,48.88
45.104,-87.622,178.3
45.106,-94.528,344.16
45.109,-122.075,376.97
45.11,-85.36,186.65
45.11,-83.982,249.53
45.113,-121.778,986.66
45.114,-84.361,284.51
45.132,-88.443,261.15
45.133,-88.444,265.64
45.133,-84.18,271.23
45.135,-92.537,303.12
45.135,-84.453,289.89
45.137,-66.529,14
45.139,-122.535,113.72
45.14,-88.638,342.2
45.141,-90.352,432.61
45.142,-89.146,454.1
45.149,-74.469,48.88
45.152,-122.106,327.47
45.156,-85.14,178.83
45.157,-84.465,280.95
45.158,-122.113,339.81
45.158,-88.463,284.64
45.16,-122.151,280.63
45.161,-87.214,225.16
45.162,-122.152,266.25
45.163,-85.24,189.81
45.165,-122.153,267.79
45.169,-122.156,330.55
45.17,-93.082,272.26
45.171,-121.071,257.24
45.176,-84.429,271.34
45.178,-84.518,283.03
45.183,-91.165,307.85
45.185,-89.735,397.02
45.185,-84.428,271.48
45.191,-122.206,240.87
45.191,-94.863,358.74
45.192,-91.703,304.87
45.194,-83.449,202.01
45.201,-90.618,445.11
45.204,-96.021,303.87
45.208,-92.875,293.08
45.209,-83.722,220.88
45.21,-93.277,274.28
45.21,-85.547,179.89
45.211,-123.954,3.3
45.216,-74.396,48.88
45.217,-123.967,14.93
45.218,-84.181,258.32
45.221,-122.243,203.18
45.223,-90.706,386.49
45.224,-92.764,243.37
45.227,-67.192,7.86
45.229,-122.364,205.38
45.231,-123.797,505.69
45.231,-84.165,257.93
45.233,-81.52,191
45.235,-85.088,179.33
45.236,-85.042,195.46
45.237,-61.767,8
45.239,-84.171,258.35
45.24,-123.605,193.8
45.241,-91.985,315.38
45.245,-84.446,250.25
45.246,-91.156,321.96
45.248,-122.894,40.48
45.254,-121.211,360.35
45.254,-91.409,329.15
45.257,-92.277,356.96
45.26,-74.2,44.88
45.26,-69.289,123.04
45.265,-88.187,272.26
45.266,-123.579,230.24
45.268,-88.646,405.45
45.268,-64.337,200
45.272,-94.873,353.36
45.273,-123.949,3.72
45.281,-90.443,444.29
45.284,-94.068,305.67
45.287,-123.958,8.42
45.289,-123.95,4.63
45.289,-89.791,404.63
45.299,-122.374,158.73
45.299,-84.721,273.14
45.3,-91.617,323.02
45.301,-84.613,225.12
45.305,-85.314,180.94
45.307,-90.956,336.68
45.31,-79.963,205
45.316,-123.477,429.37
45.316,-95.04,364.59
45.316,-88.197,283.17
45.317,-123.943,48.53
45.318,-90.443,428.66
45.319,-90.189,483.29
45.319,-87.431,177.84
45.32,-95.618,313.73
45.32,-78.023,405
45.321,-95.275,382.16
45.325,-95.09,369.1
45.326,-94.728,354.7
45.328,-90.447,429.82
45.331,-90.444,438.9
45.337,-120.949,168.27
45.338,-64.774,21
45.34,-97.518,552.13
45.346,-88.199,277.53
45.35,-64.824,26
45.353,-123.972,108.53
45.356,-80.211,192
45.361,-72.239,310.9
45.371,-122.604,8.61
45.373,-84.974,183.38
45.38,-72.171,270.35
45.381,-87.953,227.45
45.382,-122.406,71.26
45.383,-96.513,299.83
45.383,-79.223,308
45.387,-120.871,144.15
45.389,-91.717,319.55
45.389,-87.369,178.35
45.392,-84.413,231.37
45.394,-84.056,215.71
45.395,-92.668,230.83
45.396,-92.637,304.98
45.398,-92.143,387.29
45.4,-95.42,343.34
45.401,-84.619,192.03
45.403,-96.666,308.5
45.404,-84.909,183.02
45.407,-90.638,394.07
45.408,-64.021,65
45.418,-123.82,6.34
45.419,-87.817,214.64
45.421,-123.803,11.67
45.425,-93.694,299.41
45.427,-61.511,2
45.431,-72.615,146.75
45.435,-84.228,196.49
45.44,-84.775,208.35
45.441,-123.61,91.09
45.446,-98.478,395.42
45.447,-98.741,436.83
45.451,-92.457,346.57
45.453,-98.098,397.52
45.454,-91.279,335.79
45.465,-83.883,185.05
45.47,-74.046,29.88
45.472,-87.309,177.56
45.473,-89.741,440.96
45.475,-87.385,190.85
45.478,-88.329,358.77
45.484,-76.216,95
45.488,-84.708,183.57
45.49,-98.518,403.17
45.491,-84.266,209.37
45.497,-122.29,41.59
45.502,-87.398,192.23
45.511,-88.53,421.18
45.513,-78.719,431
45.514,-90.725,417.61
45.52,-90.966,364.47
45.521,-88.344,376.72
45.524,-84.465,184.32
45.524,-78.408,398
45.524,-68.264,99.61
45.537,-92.736,263.9
45.537,-84.29,215.02
45.539,-123.785,28.69
45.539,-78.404,409
45.54,-98.611,423.34
45.541,-95.53,369.51
45.55,-91.429,447
45.554,-65.016,62
45.555,-96.441,336
45.56,-74.45,43.88
45.564,-78.595,447
45.567,-92.865,232.34
45.569,-69.542,326.24
45.572,-93.579,292.68
45.572,-78.441,399
45.573,-87.246,178.49
45.573,-78.45,400
45.574,-123.951,5.08
45.574,-93.192,293.12
45.574,-91.512,380.81
45.577,-78.516,398
45.579,-78.498,387
45.581,-88.137,317.78
45.589,-123.557,171.49
45.593,-96.835,300.02
45.596,-122.053,20.06
45.599,-64.951,52
45.601,-75.066,51
45.602,-76.007,189
45.604,-64.987,294
45.608,-95.529,347.77
45.616,-87.784,235.81
45.62,-80.42,185
45.622,-116.469,360.94
45.624,-91.595,366.58
45.624,-62.629,23
45.625,-122.024,69.84
45.635,-120.908,55.31
45.635,-116.478,370.83
45.636,-116.478,372.9
45.641,-95.382,356.61
45.643,-121.924,82.68
45.644,-123.357,277.15
45.646,-121.105,50.23
45.648,-88.16,357.58
45.649,-60.869,30
45.65,-120.961,54.12
45.652,-121.553,133.77
45.656,-85.495,180.75
45.657,-85.495,180.06
45.658,-84.418,178.48
45.658,-77.58,176
45.66,-65.142,305
45.662,-121.897,66.4
45.662,-91.55,377.66
45.663,-121.036,54.06
45.665,-96.783,307.76
45.668,-121.896,27.97
45.669,-87.893,258.81
45.673,-122.156,211.29
45.675,-94.807,364.77
45.679,-92.876,235.95
45.683,-120.826,53.99
45.687,-90.4,451.71
45.69,-121.77,47.31
45.693,-120.756,54.46
45.694,-121.668,106.74
45.696,-121.332,29.98
45.698,-123.936,5.68
45.699,-87.526,260.66
45.702,-92.872,235.94
45.704,-88.507,456.65
45.71,-121.776,33.76
45.712,-120.718,52.85
45.712,-86.668,184.01
45.719,-120.461,81.13
45.719,-120.315,82.92
45.722,-62.657,12
45.723,-120.205,81.26
45.726,-123.771,27.79
45.727,-120.651,83.38
45.727,-86.535,179.95
45.732,-120.222,84.9
45.736,-114.758,1155.67
45.739,-123.199,226.54
45.739,-90.746,426.71
45.74,-121.228,77.45
45.74,-94.958,375
45.741,-91.923,371.35
45.742,-119.198,194.39
45.744,-116.324,452.25
45.746,-84.9,180.83
45.746,-84.831,179.19
45.748,-94.166,310.6
45.75,-85.538,185.91
45.754,-91.553,426.47
45.762,-122.341,325.59
45.763,-90.367,451.97
45.765,-122.324,319.86
45.767,-96.079,330.23
45.768,-99.641,560.59
45.769,-88.323,396.56
45.77,-123.96,229.49
45.772,-92.779,239.5
45.772,-88.544,454.43
45.773,-94.771,363.6
45.778,-92.688,272.54
45.778,-88.331,402.69
45.785,-90.713,436.49
45.792,-97.75,414.46
45.793,-92.77,239.71
45.795,-121.633,391.87
45.796,-87.077,184.24
45.801,-121.641,408.18
45.803,-122.487,154.15
45.81,-94.625,368.37
45.812,-119.968,83.3
45.814,-123.612,117.8
45.814,-71.166,299.85
45.819,-122.25,310.8
45.82,-121.118,155.72
45.82,-79.51,362
45.821,-121.876,270.27
45.822,-92.78,253.54
45.828,-88.259,370.96
45.83,-88.255,371.62
45.839,-88.017,353.85
45.839,-86.983,183.6
45.843,-119.708,87.68
45.847,-123.097,234.05
45.847,-87.007,178.8
45.853,-119.853,90.11
45.854,-121.955,321.49
45.856,-123.192,187.75
45.857,-84.72,204.65
45.866,-122.703,50.95
45.866,-77.756,224
45.874,-68.962,406.34
45.883,-121.998,382.9
45.887,-95.158,406.89
45.887,-69.997,407.67
45.892,-87.941,341.47
45.893,-88.557,441.34
45.894,-116.352,416.22
45.905,-92.677,261.73
45.905,-90.499,446.13
45.908,-72.491,79.86
45.911,-91.825,320.94
45.916,-122.202,343.98
45.916,-91.766,322.87
45.922,-119.12,108.53
45.923,-119.331,91.28
45.924,-121.11,238.97
45.924,-92.64,259.82
45.925,-80.559,197
45.932,-123.161,174.98
45.932,-123.053,381.84
45.933,-84.75,187.44
45.934,-119.357,90.56
45.937,-121.119,262.08
45.937,-86.707,190.68
45.938,-75.459,246
45.943,-86.332,192.22
45.95,-92.574,279.37
45.952,-92.567,274.77
45.958,-84.001,180.69
45.961,-63.879,7
45.963,-94.392,341.21
45.965,-62.72,3
45.966,-61.108,18
45.97,-86.361,196.32
45.97,-66.894,63
45.971,-87.68,336.12
45.975,-71.17,307.51
45.976,-69.078,393.41
45.978,-94.091,350.21
45.983,-84.968,182.85
45.989,-90.929,432.05
45.99,-88.207,397.09
45.991,-87.272,280.19
45.994,-95.587,415.73
45.998,-83.788,178.25
45.999,-95.887,357.83
46,-95.336,417
46.002,-122.845,9.64
46.004,-98.673,453
46.008,-84.972,191.3
46.015,-85.009,197.01
46.015,-81.401,201
46.016,-91.02,423.2
46.016,-88.223,392.11
46.019,-85.016,192.01
46.024,-118.941,109.71
46.024,-97.573,375.74
46.024,-88.209,398.48
46.026,-78.489,318
46.026,-60.037,9
46.028,-92.011,292.26
46.031,-86.122,191.82
46.032,-84.721,192.07
46.035,-117.274,386.81
46.037,-117.253,377.92
46.038,-90.715,444.32
46.039,-85.594,179.62
46.04,-88.509,443.03
46.05,-92.418,304.68
46.052,-91.924,304.97
46.058,-85.171,179.5
46.058,-79.76,218
46.059,-86.549,234.03
46.064,-96.906,328.6
46.066,-117.011,282.46
46.069,-87.832,356.14
46.07,-86.53,231.37
46.072,-91.417,373.24
46.072,-88.238,414.61
46.072,-86.545,235.99
46.073,-87.866,353.12
46.076,-97.142,339.08
46.077,-92.246,271.43
46.078,-88.183,404.35
46.081,-85.307,179.62
46.083,-92.114,282.46
46.084,-85.793,224.01
46.089,-78.876,305
46.09,-122.993,151.3
46.092,-88.635,451.26
46.092,-88.428,426.72
46.093,-94.367,349.92
46.095,-62.912,18
46.102,-88.306,413.2
46.105,-123.201,3.98
46.109,-68.9,308.91
46.117,-85.364,201.92
46.119,-96.967,328.21
46.12,-123.937,20.55
46.12,-62.47,1
46.131,-94.95,401.95
46.134,-90.583,466.96
46.135,-93.761,390.48
46.138,-91.94,311.6
46.145,-93.488,387.11
46.147,-88.205,420.65
46.153,-86.609,237.6
46.154,-85.295,255.82
46.155,-86.404,215.79
46.162,-98.423,437.86
46.163,-88.199,419.98
46.164,-86.45,236.3
46.167,-68.854,200.8
46.17,-88.178,425.09
46.171,-92.848,340.06
46.175,-88.302,426.93
46.176,-85.791,213.45
46.179,-123.967,9.28
46.179,-123.204,34.72
46.18,-77.843,172
46.182,-90.904,440.79
46.182,-85.987,201.72
46.182,-63.98,4
46.186,-93.277,385.12
46.187,-88.06,430.18
46.187,-87.746,362.51
46.191,-85.043,253.29
46.192,-90.86,445
46.195,-86.561,232.53
46.2,-88.019,426.62
46.202,-62.582,11
46.205,-123.388,4.03
46.213,-119.016,107.25
46.213,-84.281,180.47
46.218,-86.627,243.45
46.219,-82.075,193
46.221,-86.436,229.84
46.226,-87.493,341.1
46.229,-86.597,244.73
46.23,-116.018,360.26
46.233,-119.205,108.13
46.233,-64.504,7
46.244,-91.085,428.65
46.253,-118.879,136.8
46.253,-91.928,317.52
